0.0 -5.0 1000.0 2.5
0.0 -4.75 984.356553495977 2.5
0.0 -4.5 969.0983005625053 2.5
0.0 -4.25 954.6009500260453 2.5
0.0 -4.0 941.2214747707527 2.5
0.0 -3.75 929.2893218813452 2.5
0.0 -3.5 919.0983005625053 2.5
0.0 -3.25 910.8993475811632 2.5
0.0 -3.0 904.8943483704846 2.5
0.0 -2.75 901.2311659404862 2.5
0.0 -2.5 900.0 2.5
0.0 -2.25 901.2311659404862 2.5
0.0 -2.0 904.8943483704846 2.5
0.0 -1.75 910.8993475811632 2.5
0.0 -1.5 919.0983005625053 2.5
0.0 -1.25 929.2893218813452 2.5
0.0 -1.0 941.2214747707527 2.5
0.0 -0.75 954.6009500260453 2.5
0.0 -0.5 969.0983005625053 2.5
0.0 -0.25 984.356553495977 2.5
0.0 0.0 1000.0 2.5
0.0 0.25 1015.6434465040231 2.5
0.0 0.5 1030.9016994374947 2.5000000000000004
0.0 0.75 1045.3990499739548 2.5000000000000004
0.0 1.0 1058.7785252292474 2.5
0.0 1.25 1070.7106781186549 2.5
0.0 1.5 1080.9016994374947 2.5
0.0 1.75 1089.1006524188367 2.5
0.0 2.0 1095.1056516295155 2.5
0.0 2.25 1098.768834059514 2.5
0.0 2.5 1100.0000000000002 2.5
0.0 2.75 1098.768834059514 2.5
0.0 3.0 1095.1056516295155 2.5
0.0 3.25 1089.100652418837 2.5
0.0 3.5 1080.9016994374947 2.5
0.0 3.75 1070.7106781186549 2.5
0.0 4.0 1058.7785252292474 2.5
0.0 4.25 1045.3990499739548 2.5000000000000004
0.0 4.5 1030.9016994374947 2.5000000000000004
0.0 4.75 1015.6434465040231 2.5
1.0000000000000002 -5.0 782.4327402905553 2.2848453524016117
1.0000000000000002 -4.75 720.4255628860697 2.5210483256239513
1.0000000000000002 -4.5 569.2653079128938 2.092275373567306
1.0000000000000002 -4.25 902.0402092408774 2.3369141528997783
1.0000000000000002 -4.0 1100.9697224384734 2.342907317779786
1.0000000000000002 -3.75 1245.3407241559548 2.457201682652455
1.0000000000000002 -3.5 761.8060033438601 2.2923510484363825
1.0000000000000002 -3.25 915.1288375788876 2.4442295641586314
1.0000000000000002 -3.0 915.976150402721 2.428772485228742
1.0000000000000002 -2.75 881.7618880958343 2.0687938997915536
1.0000000000000002 -2.5 944.4859335058204 2.3382253658494605
1.0000000000000002 -2.25 1146.2800841451772 2.2575010531211843
1.0000000000000002 -2.0 780.6123780674212 2.0912887326633864
1.0000000000000002 -1.75 791.3455146351666 2.2565932667641038
1.0000000000000002 -1.5 854.0506698028576 2.557207758663033
1.0000000000000002 -1.25 1001.7210967043146 2.099051893631947
1.0000000000000002 -1.0 1251.4787179649077 2.255982743155184
1.0000000000000002 -0.75 1121.3540284810158 2.3773967393450506
1.0000000000000002 -0.5 713.2266008946674 2.3830612722256506
1.0000000000000002 -0.25 775.4063569696356 2.3481438400902817
1.0000000000000002 0.0 871.9903026006771 2.2346428824233833
1.0000000000000002 0.25 718.5789160522038 2.3777324571919802
1.0000000000000002 0.5 1132.8540778397446 2.345711318467335
1.0000000000000002 0.75 957.1050399654629 2.1147330401841025
1.0000000000000002 1.0 970.5721986233312 2.2038206432465177
1.0000000000000002 1.25 1066.7956757095733 2.6813072673034384
1.0000000000000002 1.5 1370.2825857857506 2.5959970524071667
1.0000000000000002 1.75 1011.4734698445925 2.24140614085413
1.0000000000000002 2.0 914.661221716145 2.1951176717050997
1.0000000000000002 2.25 868.2724222442132 2.4191359586588845
1.0000000000000002 2.5 1099.3034370036507 2.231927146649252
1.0000000000000002 2.75 941.7778661194483 2.3123679851901495
1.0000000000000002 3.0 1114.4303081939204 2.291132621437456
1.0000000000000002 3.25 1101.048144218344 2.362551620911071
1.0000000000000002 3.5 1105.1928043425871 2.502357114791243
1.0000000000000002 3.75 1211.1123179005886 2.4397323584223036
1.0000000000000002 4.0 959.9555578008562 2.4710072049276226
1.0000000000000002 4.25 1030.3643890331903 2.434244169617899
1.0000000000000002 4.5 926.8765267434482 2.4646620210490777
1.0000000000000002 4.75 660.1368481432652 2.2579437655367154
2.000000000000001 -5.0 1283.038030585117 2.3189286524980353
2.000000000000001 -4.75 652.1795692264234 1.9799874107336444
2.000000000000001 -4.5 691.9202940434601 2.2495304834758723
2.000000000000001 -4.25 976.5857578069007 2.365417530383653
2.000000000000001 -4.0 691.0420825455593 2.3510274589703624
2.000000000000001 -3.75 910.6455172466278 2.4743698702245194
2.000000000000001 -3.5 660.5067010012864 2.3424068169397954
2.000000000000001 -3.25 455.2621104186066 2.0349540772374377
2.000000000000001 -3.0 844.9786019896039 2.542292843032015
2.000000000000001 -2.75 935.3520347436233 2.577243296234103
2.000000000000001 -2.5 942.2785519010843 2.1791892707132012
2.000000000000001 -2.25 831.1785822159937 2.014731592950123
2.000000000000001 -2.0 1207.3850169675657 2.349480677021731
2.000000000000001 -1.75 1209.2612515337196 2.2775272805536075
2.000000000000001 -1.5 819.9986144006854 2.3306889509756745
2.000000000000001 -1.25 547.0908589206741 1.9834903144082487
2.000000000000001 -1.0 973.1463141939593 2.2782966621825755
2.000000000000001 -0.75 1284.5911596866683 2.55778708735919
2.000000000000001 -0.5 1377.476549472864 2.380252737090844
2.000000000000001 -0.25 1170.379129380325 2.399840544875206
2.000000000000001 0.0 1046.5325956764898 2.36954170550711
2.000000000000001 0.25 893.6778459958933 2.2363171318293142
2.000000000000001 0.5 783.3863573415838 2.1575194818333907
2.000000000000001 0.75 1334.2644056889515 2.400917370532855
2.000000000000001 1.0 1014.6117238853651 2.6435699038135128
2.000000000000001 1.25 724.5869850027345 2.5228300448829764
2.000000000000001 1.5 1048.1082249413137 2.4716549438503144
2.000000000000001 1.75 917.2328637290257 2.2679869596071898
2.000000000000001 2.0 803.6957361899512 2.567679697310019
2.000000000000001 2.25 728.6056059286338 2.243071961594977
2.000000000000001 2.5 925.278438042588 2.0954318905733804
2.000000000000001 2.75 1045.4847453962468 2.333182685711023
